Participant	Recording	Case	Stimul	Timestamp	Fixation_X	Fixation_Y	File	Right_eye_normalized	Left_eye_normalized	Rage-Net_X	Rage-Net_Y
P17	Recording20	case_4	Bottom left	316359647	154.0	947.0	2533.jpg	2533_right_eye.jpg	2533_left_eye.jpg	1092.5126	80.15163
P17	Recording20	case_4	Middle center	317622650	952.0	490.0	2534.jpg	2534_right_eye.jpg	2534_left_eye.jpg	1795.2179	41.077675
P17	Recording20	case_4	Top center	318729131	954.0	170.0	2535.jpg	2535_right_eye.jpg	2535_left_eye.jpg	1665.7825	48.894283
P17	Recording20	case_4	Top right	319888966	1779.0	161.0	2536.jpg	2536_right_eye.jpg	2536_left_eye.jpg	1886.772	47.768215
P17	Recording20	case_4	Top left	320752271	144.0	155.0	2537.jpg	2537_right_eye.jpg	2537_left_eye.jpg	1163.7795	31.78037
P17	Recording20	case_5	Middle left	357176266	168.0	538.0	2538.jpg	2538_right_eye.jpg	2538_left_eye.jpg	62.969807	498.93353
P17	Recording20	case_5	Top right	358056118	1793.0	163.0	2539.jpg	2539_right_eye.jpg	2539_left_eye.jpg	1873.0706	81.24367
P17	Recording20	case_5	Middle center	358999178	958.0	504.0	2540.jpg	2540_right_eye.jpg	2540_left_eye.jpg	760.35724	572.1553
P17	Recording20	case_5	Top left	359799030	147.0	146.0	2541.jpg	2541_right_eye.jpg	2541_left_eye.jpg	92.650505	141.85066
P17	Recording20	case_5	Middle right	360638896	1736.0	556.0	2542.jpg	2542_right_eye.jpg	2542_left_eye.jpg	1823.7632	470.70914
P17	Recording20	case_5	Bottom left	361478764	168.0	974.0	2543.jpg	2543_right_eye.jpg	2543_left_eye.jpg	43.071297	735.31744
P17	Recording20	case_5	Top center	362271972	969.0	161.0	2544.jpg	2544_right_eye.jpg	2544_left_eye.jpg	962.9511	226.27614
P17	Recording20	case_5	Bottom center	363111840	953.0	986.0	2545.jpg	2545_right_eye.jpg	2545_left_eye.jpg	891.3845	935.4911
P17	Recording20	case_5	Bottom right	364224995	1716.0	986.0	2546.jpg	2546_right_eye.jpg	2546_left_eye.jpg	1759.3269	909.1677
P17	Recording20	case_5	Top right	365058174	1777.0	173.0	2547.jpg	2547_right_eye.jpg	2547_left_eye.jpg	1839.1443	123.42256
P17	Recording20	case_5	Top left	365961465	144.0	155.0	2548.jpg	2548_right_eye.jpg	2548_left_eye.jpg	46.565136	158.0862
P17	Recording20	case_5	Bottom right	367024505	1709.0	998.0	2549.jpg	2549_right_eye.jpg	2549_left_eye.jpg	1839.5979	869.7689
P17	Recording20	case_5	Bottom center	367807821	962.0	989.0	2550.jpg	2550_right_eye.jpg	2550_left_eye.jpg	889.2117	809.4671
P17	Recording20	case_5	Bottom left	368784319	161.0	990.0	2551.jpg	2551_right_eye.jpg	2551_left_eye.jpg	114.48058	871.9233
P17	Recording20	case_5	Middle right	369687404	1749.0	549.0	2552.jpg	2552_right_eye.jpg	2552_left_eye.jpg	1882.2854	455.13852
P17	Recording20	case_5	Top center	370673912	960.0	175.0	2553.jpg	2553_right_eye.jpg	2553_left_eye.jpg	1062.0364	242.94437
P17	Recording20	case_5	Middle center	371527068	959.0	488.0	2554.jpg	2554_right_eye.jpg	2554_left_eye.jpg	801.8142	625.10944
P17	Recording20	case_5	Middle left	372623692	168.0	538.0	2555.jpg	2555_right_eye.jpg	2555_left_eye.jpg	93.21848	502.541
P17	Recording20	case_5	Middle right	373640084	1736.0	559.0	2556.jpg	2556_right_eye.jpg	2556_left_eye.jpg	1818.625	480.0293
P17	Recording20	case_5	Bottom center	374376736	954.0	1001.0	2557.jpg	2557_right_eye.jpg	2557_left_eye.jpg	812.2236	826.5258
P17	Recording20	case_5	Bottom left	375303271	166.0	974.0	2558.jpg	2558_right_eye.jpg	2558_left_eye.jpg	62.52202	776.18286
P17	Recording20	case_5	Top right	376256443	1785.0	169.0	2559.jpg	2559_right_eye.jpg	2559_left_eye.jpg	1856.9069	141.62103
P17	Recording20	case_5	Bottom right	377239506	1730.0	957.0	2560.jpg	2560_right_eye.jpg	2560_left_eye.jpg	1672.1548	890.97217
P17	Recording20	case_5	Top center	377946162	964.0	166.0	2561.jpg	2561_right_eye.jpg	2561_left_eye.jpg	892.9271	246.23491
P17	Recording20	case_5	Top left	378759363	139.0	148.0	2562.jpg	2562_right_eye.jpg	2562_left_eye.jpg	81.33247	277.562
P17	Recording20	case_5	Middle center	379545897	953.0	483.0	2563.jpg	2563_right_eye.jpg	2563_left_eye.jpg	775.28864	483.85126
P17	Recording20	case_5	Middle left	380375762	158.0	531.0	2564.jpg	2564_right_eye.jpg	2564_left_eye.jpg	33.001667	453.9471
P17	Recording20	case_6	Middle left	395206655	161.0	520.0	2565.jpg	2565_right_eye.jpg	2565_left_eye.jpg	19.19825	510.40024
P17	Recording20	case_6	Middle right	395839882	1726.0	543.0	2566.jpg	2566_right_eye.jpg	2566_left_eye.jpg	1897.9576	547.83856
P17	Recording20	case_6	Top right	396609617	1780.0	156.0	2567.jpg	2567_right_eye.jpg	2567_left_eye.jpg	1857.1823	173.92055
P17	Recording20	case_6	Bottom left	397479614	168.0	979.0	2568.jpg	2568_right_eye.jpg	2568_left_eye.jpg	16.46414	977.165
P17	Recording20	case_6	Middle center	398176070	953.0	497.0	2569.jpg	2569_right_eye.jpg	2569_left_eye.jpg	1057.3816	621.10864
P17	Recording20	case_6	Top center	398729293	955.0	179.0	2570.jpg	2570_right_eye.jpg	2570_left_eye.jpg	762.8636	141.89879
P17	Recording20	case_6	Top left	399719264	154.0	151.0	2571.jpg	2571_right_eye.jpg	2571_left_eye.jpg	57.85641	90.10834
P17	Recording20	case_6	Bottom right	400712410	1738.0	973.0	2572.jpg	2572_right_eye.jpg	2572_left_eye.jpg	1890.681	921.6342
P17	Recording20	case_6	Bottom center	401535478	941.0	1002.0	2573.jpg	2573_right_eye.jpg	2573_left_eye.jpg	862.4272	973.219
P17	Recording20	case_6	Bottom left	402425459	158.0	979.0	2574.jpg	2574_right_eye.jpg	2574_left_eye.jpg	16.686657	1009.8438
P17	Recording20	case_6	Middle right	403455153	1744.0	551.0	2575.jpg	2575_right_eye.jpg	2575_left_eye.jpg	1901.4152	672.65985
P17	Recording20	case_6	Bottom right	404351797	1727.0	981.0	2576.jpg	2576_right_eye.jpg	2576_left_eye.jpg	1891.4126	857.6505
P17	Recording20	case_6	Middle left	405374957	166.0	516.0	2577.jpg	2577_right_eye.jpg	2577_left_eye.jpg	17.498026	590.2775
P17	Recording20	case_6	Top center	406241487	958.0	174.0	2578.jpg	2578_right_eye.jpg	2578_left_eye.jpg	679.4184	114.74043
P17	Recording20	case_6	Bottom center	407088012	949.0	999.0	2579.jpg	2579_right_eye.jpg	2579_left_eye.jpg	922.2644	926.29004
P17	Recording20	case_6	Top left	407961191	150.0	155.0	2580.jpg	2580_right_eye.jpg	2580_left_eye.jpg	44.40731	136.36911
P17	Recording20	case_6	Middle center	408711070	967.0	482.0	2581.jpg	2581_right_eye.jpg	2581_left_eye.jpg	843.66547	538.58325
P17	Recording20	case_6	Top right	409697574	1779.0	167.0	2582.jpg	2582_right_eye.jpg	2582_left_eye.jpg	1876.2275	174.19756
P17	Recording20	case_6	Bottom center	410680624	949.0	993.0	2583.jpg	2583_right_eye.jpg	2583_left_eye.jpg	866.2813	977.65576
P17	Recording20	case_6	Bottom right	411623925	1732.0	982.0	2584.jpg	2584_right_eye.jpg	2584_left_eye.jpg	1872.5616	958.8206
P17	Recording20	case_6	Middle right	412193711	1739.0	550.0	2585.jpg	2585_right_eye.jpg	2585_left_eye.jpg	1885.7511	572.23224
P17	Recording20	case_6	Middle left	413753450	160.0	532.0	2586.jpg	2586_right_eye.jpg	2586_left_eye.jpg	10.801886	567.78406
P17	Recording20	case_6	Top left	414726651	149.0	148.0	2587.jpg	2587_right_eye.jpg	2587_left_eye.jpg	41.50838	160.41988
P17	Recording20	case_6	Top right	415929889	1779.0	162.0	2588.jpg	2588_right_eye.jpg	2588_left_eye.jpg	1881.2075	172.5361
P17	Recording20	case_6	Top center	416799608	958.0	177.0	2589.jpg	2589_right_eye.jpg	2589_left_eye.jpg	772.4203	120.86742
P17	Recording20	case_6	Middle center	417656260	963.0	469.0	2590.jpg	2590_right_eye.jpg	2590_left_eye.jpg	909.9439	450.15964
P17	Recording20	case_6	Bottom left	418576109	173.0	968.0	2591.jpg	2591_right_eye.jpg	2591_left_eye.jpg	16.596476	935.8729
P18	Recording21	case_1	Top center	288080585	943.0	173.0	2592.jpg	2592_right_eye.jpg	2592_left_eye.jpg	776.29645	32.80365
P18	Recording21	case_1	Middle left	290113560	150.0	567.0	2593.jpg	2593_right_eye.jpg	2593_left_eye.jpg	131.06131	298.26257
P18	Recording21	case_1	Top left	292079904	152.0	166.0	2594.jpg	2594_right_eye.jpg	2594_left_eye.jpg	86.51879	113.82787
P18	Recording21	case_1	Bottom left	293976255	162.0	944.0	2595.jpg	2595_right_eye.jpg	2595_left_eye.jpg	259.03198	758.14923
P18	Recording21	case_1	Bottom center	295832617	952.0	930.0	2596.jpg	2596_right_eye.jpg	2596_left_eye.jpg	989.8493	699.7843
P18	Recording21	case_1	Middle center	297602327	936.0	593.0	2597.jpg	2597_right_eye.jpg	2597_left_eye.jpg	672.68896	296.0687
P18	Recording21	case_1	Middle right	299505360	1728.0	564.0	2598.jpg	2598_right_eye.jpg	2598_left_eye.jpg	1580.4965	299.91965
P18	Recording21	case_1	Top right	301458366	1747.0	185.0	2599.jpg	2599_right_eye.jpg	2599_left_eye.jpg	1428.2274	153.53911
P18	Recording21	case_1	Bottom right	303318059	1726.0	974.0	2600.jpg	2600_right_eye.jpg	2600_left_eye.jpg	1615.9415	600.94824
P18	Recording21	case_1	Bottom right	304977800	1748.0	971.0	2601.jpg	2601_right_eye.jpg	2601_left_eye.jpg	1709.869	589.74725
P18	Recording21	case_1	Middle right	307393960	1729.0	575.0	2602.jpg	2602_right_eye.jpg	2602_left_eye.jpg	1681.1971	296.08255
P18	Recording21	case_1	Bottom center	309583714	948.0	923.0	2603.jpg	2603_right_eye.jpg	2603_left_eye.jpg	699.28705	799.3339
P18	Recording21	case_1	Middle center	311200009	926.0	600.0	2604.jpg	2604_right_eye.jpg	2604_left_eye.jpg	799.9904	314.66946
P18	Recording21	case_1	Top center	312809847	944.0	180.0	2605.jpg	2605_right_eye.jpg	2605_left_eye.jpg	594.8196	144.39888
P18	Recording21	case_1	Top right	314512796	1725.0	200.0	2606.jpg	2606_right_eye.jpg	2606_left_eye.jpg	1253.5836	151.15863
P18	Recording21	case_1	Top left	316569230	167.0	193.0	2607.jpg	2607_right_eye.jpg	2607_left_eye.jpg	165.91794	183.85088
P18	Recording21	case_1	Middle left	318305609	156.0	571.0	2608.jpg	2608_right_eye.jpg	2608_left_eye.jpg	131.08409	285.29623
P18	Recording21	case_1	Bottom left	320191974	152.0	960.0	2609.jpg	2609_right_eye.jpg	2609_left_eye.jpg	247.93036	691.63275
P18	Recording21	case_1	Bottom center	321951573	955.0	938.0	2610.jpg	2610_right_eye.jpg	2610_left_eye.jpg	958.52576	666.1424
P18	Recording21	case_1	Top left	323648073	151.0	173.0	2611.jpg	2611_right_eye.jpg	2611_left_eye.jpg	105.220474	254.81757
P18	Recording21	case_1	Bottom left	325401117	136.0	959.0	2612.jpg	2612_right_eye.jpg	2612_left_eye.jpg	257.1611	731.0335
P18	Recording21	case_1	Middle left	327274163	145.0	569.0	2613.jpg	2613_right_eye.jpg	2613_left_eye.jpg	146.9195	400.89658
P18	Recording21	case_1	Top right	328850442	1711.0	204.0	2614.jpg	2614_right_eye.jpg	2614_left_eye.jpg	1492.7755	197.58792
P18	Recording21	case_1	Top center	330570127	944.0	144.0	2615.jpg	2615_right_eye.jpg	2615_left_eye.jpg	669.4751	96.17309
P18	Recording21	case_1	Middle right	332073328	1731.0	576.0	2616.jpg	2616_right_eye.jpg	2616_left_eye.jpg	1530.7341	310.20984
P18	Recording21	case_1	Bottom right	333529757	1729.0	967.0	2617.jpg	2617_right_eye.jpg	2617_left_eye.jpg	1655.7993	505.1164
P18	Recording21	case_1	Middle center	335089504	939.0	592.0	2618.jpg	2618_right_eye.jpg	2618_left_eye.jpg	867.44525	275.07047
P18	Recording21	case_2	Bottom right	361443701			2619.jpg	2619_right_eye.jpg	2619_left_eye.jpg	1663.1619	461.62253
P18	Recording21	case_2	Middle right	363347846			2620.jpg	2620_right_eye.jpg	2620_left_eye.jpg	1754.6318	191.5383
P18	Recording21	case_2	Top center	365339668			2621.jpg	2621_right_eye.jpg	2621_left_eye.jpg	771.76263	147.62851
P18	Recording21	case_2	Top right	366963728			2622.jpg	2622_right_eye.jpg	2622_left_eye.jpg	1517.0703	80.38129
P18	Recording21	case_2	Bottom left	368443759			2623.jpg	2623_right_eye.jpg	2623_left_eye.jpg	574.4982	752.8671
P18	Recording21	case_2	Middle center	370115900			2624.jpg	2624_right_eye.jpg	2624_left_eye.jpg	817.47894	206.29634
P18	Recording21	case_2	Bottom center	371563849			2625.jpg	2625_right_eye.jpg	2625_left_eye.jpg	951.39264	689.5068
P18	Recording21	case_2	Top left	373155882			2626.jpg	2626_right_eye.jpg	2626_left_eye.jpg	262.25412	126.713524
P18	Recording21	case_2	Middle left	375299743			2627.jpg	2627_right_eye.jpg	2627_left_eye.jpg	270.9252	347.2853
P18	Recording21	case_2	Middle center	377027655			2628.jpg	2628_right_eye.jpg	2628_left_eye.jpg	790.7801	218.08449
P18	Recording21	case_2	Top right	379139825			2629.jpg	2629_right_eye.jpg	2629_left_eye.jpg	1386.1917	59.32325
P18	Recording21	case_2	Bottom right	381259870			2630.jpg	2630_right_eye.jpg	2630_left_eye.jpg	1818.121	555.7528
P18	Recording21	case_2	Bottom center	383043687			2631.jpg	2631_right_eye.jpg	2631_left_eye.jpg	1135.8918	747.2414
P18	Recording21	case_2	Bottom left	385499674			2632.jpg	2632_right_eye.jpg	2632_left_eye.jpg	433.96637	700.0367
P18	Recording21	case_2	Middle left	387474291	172.0	571.0	2633.jpg	2633_right_eye.jpg	2633_left_eye.jpg	281.7547	420.12137
P18	Recording21	case_2	Top left	389875876			2634.jpg	2634_right_eye.jpg	2634_left_eye.jpg	311.1533	147.17892
P18	Recording21	case_2	Middle right	391955786			2635.jpg	2635_right_eye.jpg	2635_left_eye.jpg	1680.1426	145.91168
P18	Recording21	case_2	Top center	393667720			2636.jpg	2636_right_eye.jpg	2636_left_eye.jpg	694.26984	57.98802
P18	Recording21	case_2	Top left	395467752			2637.jpg	2637_right_eye.jpg	2637_left_eye.jpg	224.00703	113.89663
P18	Recording21	case_2	Middle center	397339840			2638.jpg	2638_right_eye.jpg	2638_left_eye.jpg	754.5791	150.29155
P18	Recording21	case_2	Bottom right	399067542			2639.jpg	2639_right_eye.jpg	2639_left_eye.jpg	1767.7114	455.91293
P18	Recording21	case_2	Top right	400835863			2640.jpg	2640_right_eye.jpg	2640_left_eye.jpg	1405.2086	73.96577
P18	Recording21	case_2	Bottom left	403171817			2641.jpg	2641_right_eye.jpg	2641_left_eye.jpg	264.498	647.58075
P18	Recording21	case_2	Middle right	405259769			2642.jpg	2642_right_eye.jpg	2642_left_eye.jpg	1633.0345	292.04462
P18	Recording21	case_2	Bottom center	407123732			2643.jpg	2643_right_eye.jpg	2643_left_eye.jpg	918.0681	719.14124
P18	Recording21	case_2	Middle left	409011862			2644.jpg	2644_right_eye.jpg	2644_left_eye.jpg	179.2828	312.2931
P18	Recording21	case_2	Top center	410651675			2645.jpg	2645_right_eye.jpg	2645_left_eye.jpg	639.4039	100.38595
P18	Recording21	case_3	Bottom right	446087959	1764.0	950.0	2646.jpg	2646_right_eye.jpg	2646_left_eye.jpg	1284.7037	12.044249
P18	Recording21	case_3	Middle center	447904436	951.0	552.0	2647.jpg	2647_right_eye.jpg	2647_left_eye.jpg	870.0717	6.6916595
P18	Recording21	case_3	Top center	449737472	955.0	168.0	2648.jpg	2648_right_eye.jpg	2648_left_eye.jpg	963.94354	21.39766
P18	Recording21	case_3	Top left	451450534	148.0	178.0	2649.jpg	2649_right_eye.jpg	2649_left_eye.jpg	172.95622	13.434183
P18	Recording21	case_3	Middle left	453130252	171.0	582.0	2650.jpg	2650_right_eye.jpg	2650_left_eye.jpg	152.73135	17.477854
P18	Recording21	case_3	Top right	455033271	1727.0	200.0	2651.jpg	2651_right_eye.jpg	2651_left_eye.jpg	1539.6409	33.261864
P18	Recording21	case_3	Middle right	456849649	1744.0	585.0	2652.jpg	2652_right_eye.jpg	2652_left_eye.jpg	1648.8119	21.849577
P18	Recording21	case_3	Bottom center	458609353	970.0	916.0	2653.jpg	2653_right_eye.jpg	2653_left_eye.jpg	728.7183	15.103913
P18	Recording21	case_3	Bottom left	460392393	164.0	962.0	2654.jpg	2654_right_eye.jpg	2654_left_eye.jpg	201.6455	53.861717
P18	Recording21	case_3	Middle left	462488715	165.0	580.0	2655.jpg	2655_right_eye.jpg	2655_left_eye.jpg	311.01422	19.458832
P18	Recording21	case_3	Bottom right	464274969	1715.0	976.0	2656.jpg	2656_right_eye.jpg	2656_left_eye.jpg	1349.18	24.070894
P18	Recording21	case_3	Middle center	466114683	940.0	590.0	2657.jpg	2657_right_eye.jpg	2657_left_eye.jpg	707.59784	5.415614
P18	Recording21	case_3	Top left	468194323	143.0	176.0	2658.jpg	2658_right_eye.jpg	2658_left_eye.jpg	99.614265	10.11891
P18	Recording21	case_3	Top right	469897508	1722.0	206.0	2659.jpg	2659_right_eye.jpg	2659_left_eye.jpg	1596.2852	30.524454
P18	Recording21	case_3	Top center	471720454	960.0	157.0	2660.jpg	2660_right_eye.jpg	2660_left_eye.jpg	580.9322	7.024987
P18	Recording21	case_3	Middle right	473536941	1733.0	583.0	2661.jpg	2661_right_eye.jpg	2661_left_eye.jpg	1439.8044	14.842649
P18	Recording21	case_3	Bottom center	475283314	960.0	902.0	2662.jpg	2662_right_eye.jpg	2662_left_eye.jpg	860.8011	9.460519
P18	Recording21	case_3	Bottom left	477112922	158.0	956.0	2663.jpg	2663_right_eye.jpg	2663_left_eye.jpg	281.90314	118.97596
P18	Recording21	case_3	Top right	479225899	1717.0	204.0	2664.jpg	2664_right_eye.jpg	2664_left_eye.jpg	1521.7124	22.0087
P18	Recording21	case_3	Top left	481042374	145.0	189.0	2665.jpg	2665_right_eye.jpg	2665_left_eye.jpg	106.28346	21.678741
P18	Recording21	case_3	Middle left	482808756	142.0	569.0	2666.jpg	2666_right_eye.jpg	2666_left_eye.jpg	235.73721	48.45285
P18	Recording21	case_3	Top center	484448494	942.0	184.0	2667.jpg	2667_right_eye.jpg	2667_left_eye.jpg	862.57385	13.788949
P18	Recording21	case_3	Middle center	485994912	921.0	615.0	2668.jpg	2668_right_eye.jpg	2668_left_eye.jpg	814.2614	5.5766983
P18	Recording21	case_3	Bottom right	487754621	1719.0	953.0	2669.jpg	2669_right_eye.jpg	2669_left_eye.jpg	1541.9298	43.066563
P18	Recording21	case_3	Middle right	489424246	1727.0	588.0	2670.jpg	2670_right_eye.jpg	2670_left_eye.jpg	1475.8915	25.931196
P18	Recording21	case_3	Bottom left	491057395	162.0	957.0	2671.jpg	2671_right_eye.jpg	2671_left_eye.jpg	132.16551	77.654144
P18	Recording21	case_3	Bottom center	492760436	927.0	955.0	2672.jpg	2672_right_eye.jpg	2672_left_eye.jpg	719.6088	33.980003
P18	Recording21	case_4	Top right	527584737	1732.0	212.0	2673.jpg	2673_right_eye.jpg	2673_left_eye.jpg	1581.5188	251.19244
P18	Recording21	case_4	Middle center	529617754	949.0	537.0	2674.jpg	2674_right_eye.jpg	2674_left_eye.jpg	1581.2024	197.47252
P18	Recording21	case_4	Bottom left	531850714	137.0	972.0	2675.jpg	2675_right_eye.jpg	2675_left_eye.jpg	1583.683	139.53714
P18	Recording21	case_4	Top left	534080233	151.0	172.0	2676.jpg	2676_right_eye.jpg	2676_left_eye.jpg	1275.9519	33.127884
P18	Recording21	case_4	Top center	535970076	942.0	164.0	2677.jpg	2677_right_eye.jpg	2677_left_eye.jpg	1423.7738	108.53518
P18	Recording21	case_4	Bottom center	537569814	952.0	910.0	2678.jpg	2678_right_eye.jpg	2678_left_eye.jpg	1590.125	240.72112
P18	Recording21	case_4	Middle left	539402835	147.0	590.0	2679.jpg	2679_right_eye.jpg	2679_left_eye.jpg	1403.94	82.07525
P18	Recording21	case_4	Bottom right	541025779	1733.0	970.0	2680.jpg	2680_right_eye.jpg	2680_left_eye.jpg	1729.4409	220.72354
P18	Recording21	case_4	Middle right	542698835	1722.0	578.0	2681.jpg	2681_right_eye.jpg	2681_left_eye.jpg	1564.4558	211.01324
P18	Recording21	case_4	Middle center	544272023	935.0	599.0	2682.jpg	2682_right_eye.jpg	2682_left_eye.jpg	1554.6747	174.23048
P18	Recording21	case_4	Top center	546315015	948.0	195.0	2683.jpg	2683_right_eye.jpg	2683_left_eye.jpg	1587.503	33.01638
P18	Recording21	case_4	Middle left	547778108	162.0	585.0	2684.jpg	2684_right_eye.jpg	2684_left_eye.jpg	1218.3773	46.212067
P18	Recording21	case_4	Middle right	549344530	1722.0	588.0	2685.jpg	2685_right_eye.jpg	2685_left_eye.jpg	1715.2003	84.39053
P18	Recording21	case_4	Bottom left	551137465	162.0	961.0	2686.jpg	2686_right_eye.jpg	2686_left_eye.jpg	1373.3242	114.32309
P18	Recording21	case_4	Top right	552977154	1722.0	204.0	2687.jpg	2687_right_eye.jpg	2687_left_eye.jpg	1648.9512	42.215782
P18	Recording21	case_4	Bottom center	555490105	943.0	921.0	2688.jpg	2688_right_eye.jpg	2688_left_eye.jpg	1606.113	433.5754
P18	Recording21	case_4	Bottom right	556923224	1715.0	972.0	2689.jpg	2689_right_eye.jpg	2689_left_eye.jpg	1836.3087	376.16895
P18	Recording21	case_4	Top left	558562943	150.0	189.0	2690.jpg	2690_right_eye.jpg	2690_left_eye.jpg	1306.9539	30.55503
P18	Recording21	case_4	Middle right	560266094	1722.0	600.0	2691.jpg	2691_right_eye.jpg	2691_left_eye.jpg	1787.5208	75.571594
P18	Recording21	case_4	Bottom left	561762417	162.0	969.0	2692.jpg	2692_right_eye.jpg	2692_left_eye.jpg	1356.7289	273.31866
P18	Recording21	case_4	Middle left	563258944	145.0	584.0	2693.jpg	2693_right_eye.jpg	2693_left_eye.jpg	1286.9248	34.106316
P18	Recording21	case_4	Top center	565058652	949.0	163.0	2694.jpg	2694_right_eye.jpg	2694_left_eye.jpg	1489.1615	66.13703
P18	Recording21	case_4	Top right	566594969	1716.0	212.0	2695.jpg	2695_right_eye.jpg	2695_left_eye.jpg	1524.7505	79.58271
P18	Recording21	case_4	Top left	568208119	164.0	174.0	2696.jpg	2696_right_eye.jpg	2696_left_eye.jpg	900.24567	33.00678
P18	Recording21	case_4	Middle center	570257795	930.0	627.0	2697.jpg	2697_right_eye.jpg	2697_left_eye.jpg	1398.8296	157.35225
P18	Recording21	case_4	Bottom center	572074171	949.0	946.0	2698.jpg	2698_right_eye.jpg	2698_left_eye.jpg	1594.913	347.5729
P18	Recording21	case_4	Bottom right	574050399	1718.0	963.0	2699.jpg	2699_right_eye.jpg	2699_left_eye.jpg	1723.0546	323.05655
P18	Recording21	case_5	Bottom right	606831871	1705.0	972.0	2700.jpg	2700_right_eye.jpg	2700_left_eye.jpg	301.75858	384.52863
P18	Recording21	case_5	Middle center	608754751	921.0	608.0	2701.jpg	2701_right_eye.jpg	2701_left_eye.jpg	93.169945	567.181
P18	Recording21	case_5	Middle right	610497928	1700.0	620.0	2702.jpg	2702_right_eye.jpg	2702_left_eye.jpg	251.2537	474.78757
P18	Recording21	case_5	Bottom center	612137648	943.0	949.0	2703.jpg	2703_right_eye.jpg	2703_left_eye.jpg	256.95557	579.82117
P18	Recording21	case_5	Top left	613777388	145.0	194.0	2704.jpg	2704_right_eye.jpg	2704_left_eye.jpg	208.73126	596.5472
P18	Recording21	case_5	Middle left	615417121	132.0	597.0	2705.jpg	2705_right_eye.jpg	2705_left_eye.jpg	160.1669	594.4725
