Participant	Recording	Case	Stimul	Timestamp	Fixation_X	Fixation_Y	File	Right_eye_normalized	Left_eye_normalized
P20	Recording23	case_6	Bottom right	431154888	1780.0	919.0	3051.jpg	3051_right_eye.jpg	3051_left_eye.jpg
P20	Recording23	case_6	Middle left	432424695	184.0	491.0	3052.jpg	3052_right_eye.jpg	3052_left_eye.jpg
P20	Recording23	case_6	Bottom left	433554506	204.0	910.0	3053.jpg	3053_right_eye.jpg	3053_left_eye.jpg
P20	Recording23	case_6	Middle center	434704317	969.0	457.0	3054.jpg	3054_right_eye.jpg	3054_left_eye.jpg
P20	Recording23	case_6	Bottom center	435880685	976.0	926.0	3055.jpg	3055_right_eye.jpg	3055_left_eye.jpg
P20	Recording23	case_6	Top right	437103930	1739.0	101.0	3056.jpg	3056_right_eye.jpg	3056_left_eye.jpg
P20	Recording23	case_6	Middle right	438280275	1744.0	509.0	3057.jpg	3057_right_eye.jpg	3057_left_eye.jpg
P20	Recording23	case_6	Top center	439530189	976.0	52.0	3058.jpg	3058_right_eye.jpg	3058_left_eye.jpg
P20	Recording23	case_6	Top left	440889980	237.0	106.0	3059.jpg	3059_right_eye.jpg	3059_left_eye.jpg
P20	Recording23	case_6	Bottom right	442153010	1777.0	919.0	3060.jpg	3060_right_eye.jpg	3060_left_eye.jpg
P20	Recording23	case_6	Top center	443522884	975.0	52.0	3061.jpg	3061_right_eye.jpg	3061_left_eye.jpg
P20	Recording23	case_6	Bottom left	444745885	202.0	917.0	3062.jpg	3062_right_eye.jpg	3062_left_eye.jpg
P20	Recording23	case_6	Top right	446095783	1736.0	119.0	3063.jpg	3063_right_eye.jpg	3063_left_eye.jpg
P20	Recording23	case_6	Middle left	447432098	185.0	508.0	3064.jpg	3064_right_eye.jpg	3064_left_eye.jpg
P20	Recording23	case_6	Bottom center	448688681	983.0	929.0	3065.jpg	3065_right_eye.jpg	3065_left_eye.jpg
P20	Recording23	case_6	Middle right	449995140	1744.0	508.0	3066.jpg	3066_right_eye.jpg	3066_left_eye.jpg
P20	Recording23	case_6	Top left	451338249	223.0	111.0	3067.jpg	3067_right_eye.jpg	3067_left_eye.jpg
P20	Recording23	case_6	Middle center	452607943	969.0	453.0	3068.jpg	3068_right_eye.jpg	3068_left_eye.jpg
P20	Recording23	case_6	Top center	453794392	965.0	60.0	3069.jpg	3069_right_eye.jpg	3069_left_eye.jpg
P20	Recording23	case_6	Bottom left	455040868	193.0	911.0	3070.jpg	3070_right_eye.jpg	3070_left_eye.jpg
P20	Recording23	case_6	Bottom right	456370761	1764.0	932.0	3071.jpg	3071_right_eye.jpg	3071_left_eye.jpg
P20	Recording23	case_6	Top left	457747086	221.0	125.0	3072.jpg	3072_right_eye.jpg	3072_left_eye.jpg
P20	Recording23	case_6	Bottom center	459090311	978.0	936.0	3073.jpg	3073_right_eye.jpg	3073_left_eye.jpg
P20	Recording23	case_6	Top right	460433421	1731.0	102.0	3074.jpg	3074_right_eye.jpg	3074_left_eye.jpg
P20	Recording23	case_6	Middle left	461729882	192.0	515.0	3075.jpg	3075_right_eye.jpg	3075_left_eye.jpg
P20	Recording23	case_6	Middle right	462976348	1750.0	522.0	3076.jpg	3076_right_eye.jpg	3076_left_eye.jpg
P20	Recording23	case_6	Middle center	464096159	971.0	451.0	3077.jpg	3077_right_eye.jpg	3077_left_eye.jpg
P21	Recording24	case_1	Middle right	99049072	1741.0	584.0	3078.jpg	3078_right_eye.jpg	3078_left_eye.jpg
P21	Recording24	case_1	Top center	101768645	710.0	572.0	3079.jpg	3079_right_eye.jpg	3079_left_eye.jpg
P21	Recording24	case_1	Top left	107727653	190.0	210.0	3080.jpg	3080_right_eye.jpg	3080_left_eye.jpg
P21	Recording24	case_1	Bottom center	109210741	948.0	964.0	3081.jpg	3081_right_eye.jpg	3081_left_eye.jpg
P21	Recording24	case_1	Bottom right	110717159	1397.0	107.0	3082.jpg	3082_right_eye.jpg	3082_left_eye.jpg
P21	Recording24	case_1	Middle center	112063606	961.0	559.0	3083.jpg	3083_right_eye.jpg	3083_left_eye.jpg
P21	Recording24	case_1	Middle left	113759889	257.0	572.0	3084.jpg	3084_right_eye.jpg	3084_left_eye.jpg
P21	Recording24	case_1	Top right	116176275	806.0	193.0	3085.jpg	3085_right_eye.jpg	3085_left_eye.jpg
P21	Recording24	case_1	Bottom left	118552434	537.0	684.0	3086.jpg	3086_right_eye.jpg	3086_left_eye.jpg
P21	Recording24	case_1	Top right	120842179	1776.0	121.0	3087.jpg	3087_right_eye.jpg	3087_left_eye.jpg
P21	Recording24	case_1	Top left	123041832	181.0	226.0	3088.jpg	3088_right_eye.jpg	3088_left_eye.jpg
P21	Recording24	case_1	Middle center	125274805	957.0	572.0	3089.jpg	3089_right_eye.jpg	3089_left_eye.jpg
P21	Recording24	case_1	Middle right	126721220	1264.0	219.0	3090.jpg	3090_right_eye.jpg	3090_left_eye.jpg
P21	Recording24	case_1	Bottom center	127874369	849.0	257.0	3091.jpg	3091_right_eye.jpg	3091_left_eye.jpg
P21	Recording24	case_1	Bottom right	128927520	1137.0	345.0	3092.jpg	3092_right_eye.jpg	3092_left_eye.jpg
P21	Recording24	case_1	Top center	129914028	944.0	688.0	3093.jpg	3093_right_eye.jpg	3093_left_eye.jpg
P21	Recording24	case_1	Bottom left	130960522	176.0	971.0	3094.jpg	3094_right_eye.jpg	3094_left_eye.jpg
P21	Recording24	case_1	Middle left	132096899	773.0	211.0	3095.jpg	3095_right_eye.jpg	3095_left_eye.jpg
P21	Recording24	case_1	Middle right	133513462	1741.0	570.0	3096.jpg	3096_right_eye.jpg	3096_left_eye.jpg
P21	Recording24	case_1	Bottom right	134649822	1716.0	982.0	3097.jpg	3097_right_eye.jpg	3097_left_eye.jpg
P21	Recording24	case_1	Middle center	135769721	841.0	351.0	3098.jpg	3098_right_eye.jpg	3098_left_eye.jpg
P21	Recording24	case_1	Top left	136969517	195.0	243.0	3099.jpg	3099_right_eye.jpg	3099_left_eye.jpg
P21	Recording24	case_1	Bottom left	138309287	782.0	548.0	3100.jpg	3100_right_eye.jpg	3100_left_eye.jpg
P21	Recording24	case_1	Top center	139762384	1401.0	485.0	3101.jpg	3101_right_eye.jpg	3101_left_eye.jpg
P21	Recording24	case_1	Middle left	141322126	175.0	587.0	3102.jpg	3102_right_eye.jpg	3102_left_eye.jpg
P21	Recording24	case_1	Bottom center	142601919	1194.0	667.0	3103.jpg	3103_right_eye.jpg	3103_left_eye.jpg
P21	Recording24	case_1	Top right	143968363	1783.0	135.0	3104.jpg	3104_right_eye.jpg	3104_left_eye.jpg
P21	Recording24	case_2	Middle right	182272092	1393.0	253.0	3105.jpg	3105_right_eye.jpg	3105_left_eye.jpg
P21	Recording24	case_2	Top left	183785172	265.0	435.0	3106.jpg	3106_right_eye.jpg	3106_left_eye.jpg
P21	Recording24	case_2	Top right	185161500	1723.0	242.0	3107.jpg	3107_right_eye.jpg	3107_left_eye.jpg
P21	Recording24	case_2	Middle center	186514625	613.0	546.0	3108.jpg	3108_right_eye.jpg	3108_left_eye.jpg
P21	Recording24	case_2	Bottom center	187641106	949.0	684.0	3109.jpg	3109_right_eye.jpg	3109_left_eye.jpg
P21	Recording24	case_2	Middle left	189024309	636.0	304.0	3110.jpg	3110_right_eye.jpg	3110_left_eye.jpg
P21	Recording24	case_2	Bottom left	190313999	1097.0	385.0	3111.jpg	3111_right_eye.jpg	3111_left_eye.jpg
P21	Recording24	case_2	Top center	191343935	1281.0	396.0	3112.jpg	3112_right_eye.jpg	3112_left_eye.jpg
P21	Recording24	case_2	Bottom right	192430434	1738.0	993.0	3113.jpg	3113_right_eye.jpg	3113_left_eye.jpg
P21	Recording24	case_2	Bottom center	193706785	963.0	969.0	3114.jpg	3114_right_eye.jpg	3114_left_eye.jpg
P21	Recording24	case_2	Bottom right	195233204	1750.0	985.0	3115.jpg	3115_right_eye.jpg	3115_left_eye.jpg
P21	Recording24	case_2	Top right	196776379	1734.0	222.0	3116.jpg	3116_right_eye.jpg	3116_left_eye.jpg
P21	Recording24	case_2	Middle center	198522788	961.0	504.0	3117.jpg	3117_right_eye.jpg	3117_left_eye.jpg
P21	Recording24	case_2	Top center	199735895	820.0	336.0	3118.jpg	3118_right_eye.jpg	3118_left_eye.jpg
P21	Recording24	case_2	Top left	201152329	168.0	211.0	3119.jpg	3119_right_eye.jpg	3119_left_eye.jpg
P21	Recording24	case_2	Bottom left	202552102	942.0	912.0	3120.jpg	3120_right_eye.jpg	3120_left_eye.jpg
P21	Recording24	case_2	Middle right	203858549	1778.0	548.0	3121.jpg	3121_right_eye.jpg	3121_left_eye.jpg
P21	Recording24	case_2	Middle left	204945041	177.0	527.0	3122.jpg	3122_right_eye.jpg	3122_left_eye.jpg
P21	Recording24	case_2	Bottom center	205898228	1084.0	468.0	3123.jpg	3123_right_eye.jpg	3123_left_eye.jpg
P21	Recording24	case_2	Middle right	207114686	1502.0	289.0	3124.jpg	3124_right_eye.jpg	3124_left_eye.jpg
P21	Recording24	case_2	Top left	208184503	171.0	99.0	3125.jpg	3125_right_eye.jpg	3125_left_eye.jpg
P21	Recording24	case_2	Bottom right	209264327	1749.0	982.0	3126.jpg	3126_right_eye.jpg	3126_left_eye.jpg
P21	Recording24	case_2	Top right	210490799	1736.0	253.0	3127.jpg	3127_right_eye.jpg	3127_left_eye.jpg
P21	Recording24	case_2	Bottom left	211577285	740.0	372.0	3128.jpg	3128_right_eye.jpg	3128_left_eye.jpg
P21	Recording24	case_2	Middle left	212593681	163.0	545.0	3129.jpg	3129_right_eye.jpg	3129_left_eye.jpg
P21	Recording24	case_2	Top center	213603619	964.0	135.0	3130.jpg	3130_right_eye.jpg	3130_left_eye.jpg
P21	Recording24	case_2	Middle center	214600026	964.0	509.0	3131.jpg	3131_right_eye.jpg	3131_left_eye.jpg
P21	Recording24	case_3	Top center	249161029	967.0	189.0	3132.jpg	3132_right_eye.jpg	3132_left_eye.jpg
P21	Recording24	case_3	Top right	250354200	933.0	290.0	3133.jpg	3133_right_eye.jpg	3133_left_eye.jpg
P21	Recording24	case_3	Bottom left	251560846	359.0	477.0	3134.jpg	3134_right_eye.jpg	3134_left_eye.jpg
P21	Recording24	case_3	Bottom center	252790580	1026.0	348.0	3135.jpg	3135_right_eye.jpg	3135_left_eye.jpg
P21	Recording24	case_3	Middle right	254060279	1723.0	590.0	3136.jpg	3136_right_eye.jpg	3136_left_eye.jpg
P21	Recording24	case_3	Bottom right	255547664	1322.0	428.0	3137.jpg	3137_right_eye.jpg	3137_left_eye.jpg
P21	Recording24	case_3	Top left	256746505	182.0	228.0	3138.jpg	3138_right_eye.jpg	3138_left_eye.jpg
P21	Recording24	case_3	Middle left	258203020	181.0	561.0	3139.jpg	3139_right_eye.jpg	3139_left_eye.jpg
P21	Recording24	case_3	Middle center	259769432	953.0	544.0	3140.jpg	3140_right_eye.jpg	3140_left_eye.jpg
P21	Recording24	case_3	Middle left	261242510	183.0	561.0	3141.jpg	3141_right_eye.jpg	3141_left_eye.jpg
P21	Recording24	case_3	Middle center	262482311	954.0	549.0	3142.jpg	3142_right_eye.jpg	3142_left_eye.jpg
P21	Recording24	case_3	Top right	263472153	1740.0	264.0	3143.jpg	3143_right_eye.jpg	3143_left_eye.jpg
P21	Recording24	case_3	Top left	264738601	177.0	176.0	3144.jpg	3144_right_eye.jpg	3144_left_eye.jpg
P21	Recording24	case_3	Bottom left	265875086	1083.0	825.0	3145.jpg	3145_right_eye.jpg	3145_left_eye.jpg
P21	Recording24	case_3	Bottom center	266888248	967.0	984.0	3146.jpg	3146_right_eye.jpg	3146_left_eye.jpg
P21	Recording24	case_3	Bottom right	268281357	1712.0	984.0	3147.jpg	3147_right_eye.jpg	3147_left_eye.jpg
P21	Recording24	case_3	Top center	269367754	975.0	194.0	3148.jpg	3148_right_eye.jpg	3148_left_eye.jpg
P21	Recording24	case_3	Middle right	270664311	1727.0	591.0	3149.jpg	3149_right_eye.jpg	3149_left_eye.jpg
P21	Recording24	case_3	Bottom center	271987329	619.0	382.0	3150.jpg	3150_right_eye.jpg	3150_left_eye.jpg
P21	Recording24	case_3	Middle center	272913847	962.0	547.0	3151.jpg	3151_right_eye.jpg	3151_left_eye.jpg
P21	Recording24	case_3	Top left	273970437	170.0	229.0	3152.jpg	3152_right_eye.jpg	3152_left_eye.jpg
P21	Recording24	case_3	Middle right	274946833	1744.0	589.0	3153.jpg	3153_right_eye.jpg	3153_left_eye.jpg
P21	Recording24	case_3	Middle left	275913341	175.0	573.0	3154.jpg	3154_right_eye.jpg	3154_left_eye.jpg
P21	Recording24	case_3	Bottom right	277056598	1652.0	372.0	3155.jpg	3155_right_eye.jpg	3155_left_eye.jpg
P21	Recording24	case_3	Top center	278192974	971.0	191.0	3156.jpg	3156_right_eye.jpg	3156_left_eye.jpg
P21	Recording24	case_3	Bottom left	279442860	339.0	774.0	3157.jpg	3157_right_eye.jpg	3157_left_eye.jpg
P21	Recording24	case_3	Top right	280872498	1721.0	284.0	3158.jpg	3158_right_eye.jpg	3158_left_eye.jpg
P21	Recording24	case_4	Top left	320336257	187.0	236.0	3159.jpg	3159_right_eye.jpg	3159_left_eye.jpg
P21	Recording24	case_4	Bottom right	321536050	1718.0	992.0	3160.jpg	3160_right_eye.jpg	3160_left_eye.jpg
P21	Recording24	case_4	Top right	323075647	682.0	352.0	3161.jpg	3161_right_eye.jpg	3161_left_eye.jpg
P21	Recording24	case_4	Middle right	323952196	1721.0	605.0	3162.jpg	3162_right_eye.jpg	3162_left_eye.jpg
P21	Recording24	case_4	Bottom center	325191983	969.0	984.0	3163.jpg	3163_right_eye.jpg	3163_left_eye.jpg
P21	Recording24	case_4	Middle center	326505108	963.0	566.0	3164.jpg	3164_right_eye.jpg	3164_left_eye.jpg
P21	Recording24	case_4	Middle left	328018213	342.0	417.0	3165.jpg	3165_right_eye.jpg	3165_left_eye.jpg
P21	Recording24	case_4	Top center	329928008	960.0	244.0	3166.jpg	3166_right_eye.jpg	3166_left_eye.jpg
P21	Recording24	case_4	Bottom left	331464430	954.0	888.0	3167.jpg	3167_right_eye.jpg	3167_left_eye.jpg
P21	Recording24	case_4	Top right	333194139	1732.0	264.0	3168.jpg	3168_right_eye.jpg	3168_left_eye.jpg
P21	Recording24	case_4	Top left	335691657			3169.jpg	3169_right_eye.jpg	3169_left_eye.jpg
P21	Recording24	case_4	Middle center	337106850	948.0	586.0	3170.jpg	3170_right_eye.jpg	3170_left_eye.jpg
P21	Recording24	case_4	Top center	338376527	968.0	212.0	3171.jpg	3171_right_eye.jpg	3171_left_eye.jpg
P21	Recording24	case_4	Bottom right	340066385	1339.0	484.0	3172.jpg	3172_right_eye.jpg	3172_left_eye.jpg
P21	Recording24	case_4	Middle right	341512778	1711.0	391.0	3173.jpg	3173_right_eye.jpg	3173_left_eye.jpg
P21	Recording24	case_4	Middle left	343345830	461.0	223.0	3174.jpg	3174_right_eye.jpg	3174_left_eye.jpg
P21	Recording24	case_4	Bottom left	345185526	189.0	967.0	3175.jpg	3175_right_eye.jpg	3175_left_eye.jpg
P21	Recording24	case_4	Bottom center	346618628	956.0	961.0	3176.jpg	3176_right_eye.jpg	3176_left_eye.jpg
P21	Recording24	case_4	Bottom right	348128285	1416.0	244.0	3177.jpg	3177_right_eye.jpg	3177_left_eye.jpg
P21	Recording24	case_4	Bottom center	349714708	955.0	966.0	3178.jpg	3178_right_eye.jpg	3178_left_eye.jpg
P21	Recording24	case_4	Middle center	351371206	956.0	563.0	3179.jpg	3179_right_eye.jpg	3179_left_eye.jpg
P21	Recording24	case_4	Top center	352857626	962.0	213.0	3180.jpg	3180_right_eye.jpg	3180_left_eye.jpg
P21	Recording24	case_4	Bottom left	354213964	873.0	871.0	3181.jpg	3181_right_eye.jpg	3181_left_eye.jpg
P21	Recording24	case_4	Middle left	355930456	165.0	561.0	3182.jpg	3182_right_eye.jpg	3182_left_eye.jpg
P21	Recording24	case_4	Middle right	357353557	1714.0	613.0	3183.jpg	3183_right_eye.jpg	3183_left_eye.jpg
P21	Recording24	case_4	Top left	359086599	172.0	254.0	3184.jpg	3184_right_eye.jpg	3184_left_eye.jpg
P21	Recording24	case_4	Top right	360576248	1710.0	267.0	3185.jpg	3185_right_eye.jpg	3185_left_eye.jpg
P21	Recording24	case_5	Middle center	401546320	938.0	548.0	3186.jpg	3186_right_eye.jpg	3186_left_eye.jpg
P21	Recording24	case_5	Bottom left	402975989	217.0	444.0	3187.jpg	3187_right_eye.jpg	3187_left_eye.jpg
P21	Recording24	case_5	Middle left	404272550	492.0	301.0	3188.jpg	3188_right_eye.jpg	3188_left_eye.jpg
P21	Recording24	case_5	Top left	405625664	558.0	321.0	3189.jpg	3189_right_eye.jpg	3189_left_eye.jpg
P21	Recording24	case_5	Middle right	407138741	1256.0	728.0	3190.jpg	3190_right_eye.jpg	3190_left_eye.jpg
P21	Recording24	case_5	Bottom right	408528506	1405.0	836.0	3191.jpg	3191_right_eye.jpg	3191_left_eye.jpg
P21	Recording24	case_5	Bottom center	410104914	951.0	980.0	3192.jpg	3192_right_eye.jpg	3192_left_eye.jpg
P21	Recording24	case_5	Top right	411744631	1324.0	415.0	3193.jpg	3193_right_eye.jpg	3193_left_eye.jpg
P21	Recording24	case_5	Top center	413537679	953.0	209.0	3194.jpg	3194_right_eye.jpg	3194_left_eye.jpg
P21	Recording24	case_5	Bottom right	414874131	1711.0	997.0	3195.jpg	3195_right_eye.jpg	3195_left_eye.jpg
P21	Recording24	case_5	Top left	416390536	286.0	690.0	3196.jpg	3196_right_eye.jpg	3196_left_eye.jpg
P21	Recording24	case_5	Middle center	417816974	1223.0	225.0	3197.jpg	3197_right_eye.jpg	3197_left_eye.jpg
P21	Recording24	case_5	Middle right	419139991	1554.0	249.0	3198.jpg	3198_right_eye.jpg	3198_left_eye.jpg
P21	Recording24	case_5	Middle left	420346434	178.0	576.0	3199.jpg	3199_right_eye.jpg	3199_left_eye.jpg
P21	Recording24	case_5	Top center	421609681	959.0	196.0	3200.jpg	3200_right_eye.jpg	3200_left_eye.jpg
P21	Recording24	case_5	Bottom center	423059348	909.0	145.0	3201.jpg	3201_right_eye.jpg	3201_left_eye.jpg
P21	Recording24	case_5	Bottom left	424609193	199.0	973.0	3202.jpg	3202_right_eye.jpg	3202_left_eye.jpg
P21	Recording24	case_5	Top right	426491753	602.0	796.0	3203.jpg	3203_right_eye.jpg	3203_left_eye.jpg
P21	Recording24	case_5	Middle left	428355269	185.0	564.0	3204.jpg	3204_right_eye.jpg	3204_left_eye.jpg
P21	Recording24	case_5	Bottom left	430041654	181.0	981.0	3205.jpg	3205_right_eye.jpg	3205_left_eye.jpg
P21	Recording24	case_5	Top left	431624646	176.0	247.0	3206.jpg	3206_right_eye.jpg	3206_left_eye.jpg
P21	Recording24	case_5	Top right	432961145	637.0	249.0	3207.jpg	3207_right_eye.jpg	3207_left_eye.jpg
P21	Recording24	case_5	Middle right	434154279	1722.0	575.0	3208.jpg	3208_right_eye.jpg	3208_left_eye.jpg
P21	Recording24	case_5	Top center	435274104	959.0	196.0	3209.jpg	3209_right_eye.jpg	3209_left_eye.jpg
P21	Recording24	case_5	Bottom center	436283831	959.0	991.0	3210.jpg	3210_right_eye.jpg	3210_left_eye.jpg
P21	Recording24	case_5	Bottom right	437703603	1707.0	1005.0	3211.jpg	3211_right_eye.jpg	3211_left_eye.jpg
P21	Recording24	case_5	Middle center	439073488	952.0	549.0	3212.jpg	3212_right_eye.jpg	3212_left_eye.jpg
P21	Recording24	case_6	Middle right	459816642	1727.0	589.0	3213.jpg	3213_right_eye.jpg	3213_left_eye.jpg
P21	Recording24	case_6	Bottom left	461056435	174.0	994.0	3214.jpg	3214_right_eye.jpg	3214_left_eye.jpg
P21	Recording24	case_6	Bottom right	462416234	1216.0	431.0	3215.jpg	3215_right_eye.jpg	3215_left_eye.jpg
P21	Recording24	case_6	Top right	463776010	1045.0	212.0	3216.jpg	3216_right_eye.jpg	3216_left_eye.jpg
P21	Recording24	case_6	Middle left	465369080	178.0	551.0	3217.jpg	3217_right_eye.jpg	3217_left_eye.jpg
P21	Recording24	case_6	Top center	467275666	536.0	587.0	3218.jpg	3218_right_eye.jpg	3218_left_eye.jpg
P21	Recording24	case_6	Top left	468675304	181.0	245.0	3219.jpg	3219_right_eye.jpg	3219_left_eye.jpg
P21	Recording24	case_6	Bottom center	470151729	1025.0	762.0	3220.jpg	3220_right_eye.jpg	3220_left_eye.jpg
P21	Recording24	case_6	Middle center	471594836	931.0	559.0	3221.jpg	3221_right_eye.jpg	3221_left_eye.jpg
P21	Recording24	case_6	Top center	473041276	955.0	210.0	3222.jpg	3222_right_eye.jpg	3222_left_eye.jpg
P21	Recording24	case_6	Bottom left	474111092	191.0	943.0	3223.jpg	3223_right_eye.jpg	3223_left_eye.jpg
P21	Recording24	case_6	Middle left	475257580	168.0	564.0	3224.jpg	3224_right_eye.jpg	3224_left_eye.jpg
P21	Recording24	case_6	Bottom right	476497373	1710.0	984.0	3225.jpg	3225_right_eye.jpg	3225_left_eye.jpg
P21	Recording24	case_6	Top left	477890471	183.0	248.0	3226.jpg	3226_right_eye.jpg	3226_left_eye.jpg
P21	Recording24	case_6	Middle right	479593432	1735.0	592.0	3227.jpg	3227_right_eye.jpg	3227_left_eye.jpg
P21	Recording24	case_6	Middle center	480946521	948.0	568.0	3228.jpg	3228_right_eye.jpg	3228_left_eye.jpg
P21	Recording24	case_6	Bottom center	482586264	964.0	996.0	3229.jpg	3229_right_eye.jpg	3229_left_eye.jpg
P21	Recording24	case_6	Top right	484136115	1736.0	233.0	3230.jpg	3230_right_eye.jpg	3230_left_eye.jpg
P21	Recording24	case_6	Bottom left	485842493	185.0	993.0	3231.jpg	3231_right_eye.jpg	3231_left_eye.jpg
P21	Recording24	case_6	Top left	487305504	636.0	341.0	3232.jpg	3232_right_eye.jpg	3232_left_eye.jpg
P21	Recording24	case_6	Middle left	488848675	491.0	493.0	3233.jpg	3233_right_eye.jpg	3233_left_eye.jpg
P21	Recording24	case_6	Middle center	490608396	999.0	397.0	3234.jpg	3234_right_eye.jpg	3234_left_eye.jpg
P21	Recording24	case_6	Middle right	492274763	1732.0	582.0	3235.jpg	3235_right_eye.jpg	3235_left_eye.jpg
P21	Recording24	case_6	Top right	493784534	1764.0	194.0	3236.jpg	3236_right_eye.jpg	3236_left_eye.jpg
P21	Recording24	case_6	Bottom center	495367594	941.0	235.0	3237.jpg	3237_right_eye.jpg	3237_left_eye.jpg
P21	Recording24	case_6	Top center	496897348	949.0	192.0	3238.jpg	3238_right_eye.jpg	3238_left_eye.jpg
P21	Recording24	case_6	Bottom right	498297122	1702.0	986.0	3239.jpg	3239_right_eye.jpg	3239_left_eye.jpg
P22	Recording25	case_1	Middle center	107870966	947.0	557.0	3240.jpg	3240_right_eye.jpg	3240_left_eye.jpg
P22	Recording25	case_1	Bottom left	110193922	164.0	885.0	3241.jpg	3241_right_eye.jpg	3241_left_eye.jpg
P22	Recording25	case_1	Top center	111953631	950.0	48.0	3242.jpg	3242_right_eye.jpg	3242_left_eye.jpg
P22	Recording25	case_1	Top left	113273431	173.0	107.0	3243.jpg	3243_right_eye.jpg	3243_left_eye.jpg
P22	Recording25	case_1	Middle left	115056474	197.0	522.0	3244.jpg	3244_right_eye.jpg	3244_left_eye.jpg
P22	Recording25	case_1	Bottom right	116929408	1727.0	887.0	3245.jpg	3245_right_eye.jpg	3245_left_eye.jpg
P22	Recording25	case_1	Middle right	118735760	1715.0	541.0	3246.jpg	3246_right_eye.jpg	3246_left_eye.jpg
P22	Recording25	case_1	Bottom center	120145636	943.0	906.0	3247.jpg	3247_right_eye.jpg	3247_left_eye.jpg
P22	Recording25	case_1	Top right	121712041	1720.0	104.0	3248.jpg	3248_right_eye.jpg	3248_left_eye.jpg
P22	Recording25	case_1	Bottom left	123951688	283.0	825.0	3249.jpg	3249_right_eye.jpg	3249_left_eye.jpg
P22	Recording25	case_1	Middle right	125831376	1716.0	536.0	3250.jpg	3250_right_eye.jpg	3250_left_eye.jpg
P22	Recording25	case_1	Bottom right	127767630	1726.0	889.0	3251.jpg	3251_right_eye.jpg	3251_left_eye.jpg
P22	Recording25	case_1	Top center	129807302	942.0	71.0	3252.jpg	3252_right_eye.jpg	3252_left_eye.jpg
P22	Recording25	case_1	Middle center	131527020	948.0	538.0	3253.jpg	3253_right_eye.jpg	3253_left_eye.jpg
P22	Recording25	case_1	Bottom center	133440022	942.0	906.0	3254.jpg	3254_right_eye.jpg	3254_left_eye.jpg
P22	Recording25	case_1	Top right	135096532	1722.0	140.0	3255.jpg	3255_right_eye.jpg	3255_left_eye.jpg
P22	Recording25	case_1	Middle left	136889580	182.0	521.0	3256.jpg	3256_right_eye.jpg	3256_left_eye.jpg
